score,preferred,last_name,first_name,researcher_id
11779,"SARS-CoV-2-specific T cell immunity in cases of COVID-19 and SARS, and uninfected controls",Tambyah,Paul Anantharajah,ur.010711506654.18
11779,"SARS-CoV-2-specific T cell immunity in cases of COVID-19 and SARS, and uninfected controls",Tan,Yee-Joo,ur.010325421667.68
11779,"SARS-CoV-2-specific T cell immunity in cases of COVID-19 and SARS, and uninfected controls",Hafezi,Morteza,ur.010243343661.22
11779,"SARS-CoV-2-specific T cell immunity in cases of COVID-19 and SARS, and uninfected controls",Tan,Nicole,ur.07514076461.86
11779,"SARS-CoV-2-specific T cell immunity in cases of COVID-19 and SARS, and uninfected controls",Wang,Lin-Fa,ur.01044121035.54
11779,"SARS-CoV-2-specific T cell immunity in cases of COVID-19 and SARS, and uninfected controls",Linster,Martin,ur.01027074767.94
11779,"SARS-CoV-2-specific T cell immunity in cases of COVID-19 and SARS, and uninfected controls",Chng,Melissa Hui Yen,ur.015016575237.49
11779,"SARS-CoV-2-specific T cell immunity in cases of COVID-19 and SARS, and uninfected controls",Tan,Anthony T.,ur.01304414637.46
11779,"SARS-CoV-2-specific T cell immunity in cases of COVID-19 and SARS, and uninfected controls",Chia,Wan Ni,ur.0620472632.66
11779,"SARS-CoV-2-specific T cell immunity in cases of COVID-19 and SARS, and uninfected controls",Le Bert,Nina,ur.01275057114.47
11779,"SARS-CoV-2-specific T cell immunity in cases of COVID-19 and SARS, and uninfected controls",Tham,Christine Y. L.,ur.01160074204.70
11779,"SARS-CoV-2-specific T cell immunity in cases of COVID-19 and SARS, and uninfected controls",Kunasegaran,Kamini,ur.01226152732.10
11779,"SARS-CoV-2-specific T cell immunity in cases of COVID-19 and SARS, and uninfected controls",Lin,Meiyin,ur.015421567261.52
11779,"SARS-CoV-2-specific T cell immunity in cases of COVID-19 and SARS, and uninfected controls",Ooi,Eng Eong,ur.01054245212.87
11776,Infection fatality rate of COVID-19 in community-dwelling populations with emphasis on the elderly: An overview,Axfors,Cathrine,ur.010232432033.00
11776,Infection fatality rate of COVID-19 in community-dwelling populations with emphasis on the elderly: An overview,Ioannidis,John P A,ur.015607417277.46
11756,Effect of Ivermectin on Time to Resolution of Symptoms Among Adults With Mild COVID-19,Libreros,Gerardo,
11756,Effect of Ivermectin on Time to Resolution of Symptoms Among Adults With Mild COVID-19,Jaramillo,Roberto,
11756,Effect of Ivermectin on Time to Resolution of Symptoms Among Adults With Mild COVID-19,Avendaño,Ana C.,
11756,Effect of Ivermectin on Time to Resolution of Symptoms Among Adults With Mild COVID-19,Ramirez,Oscar,ur.0744154532.90
11756,Effect of Ivermectin on Time to Resolution of Symptoms Among Adults With Mild COVID-19,Hurtado,Isabel C.,ur.01254720550.91
11756,Effect of Ivermectin on Time to Resolution of Symptoms Among Adults With Mild COVID-19,Toro,Dilian F.,
11756,Effect of Ivermectin on Time to Resolution of Symptoms Among Adults With Mild COVID-19,Torres,Miyerlandi,ur.014167070167.01
11756,Effect of Ivermectin on Time to Resolution of Symptoms Among Adults With Mild COVID-19,Díazgranados,Jesus A.,ur.013703745321.46
11756,Effect of Ivermectin on Time to Resolution of Symptoms Among Adults With Mild COVID-19,López,Pío,ur.0676373023.00
11756,Effect of Ivermectin on Time to Resolution of Symptoms Among Adults With Mild COVID-19,López-Medina,Eduardo,ur.01155355233.52
11756,Effect of Ivermectin on Time to Resolution of Symptoms Among Adults With Mild COVID-19,Caicedo,Isabella,
11756,Effect of Ivermectin on Time to Resolution of Symptoms Among Adults With Mild COVID-19,Herrera,Sócrates,ur.0652062167.09
11756,Effect of Ivermectin on Time to Resolution of Symptoms Among Adults With Mild COVID-19,Parra,Beatriz,ur.0655242211.54
11756,Effect of Ivermectin on Time to Resolution of Symptoms Among Adults With Mild COVID-19,Martínez,Ernesto,ur.01343565366.17
11756,Effect of Ivermectin on Time to Resolution of Symptoms Among Adults With Mild COVID-19,Rios,Carlos A.,
11756,Effect of Ivermectin on Time to Resolution of Symptoms Among Adults With Mild COVID-19,Lesmes,Maria C.,ur.013242050615.84
11756,Effect of Ivermectin on Time to Resolution of Symptoms Among Adults With Mild COVID-19,Oñate,José M.,ur.016065645175.77
11756,Effect of Ivermectin on Time to Resolution of Symptoms Among Adults With Mild COVID-19,Chavarriaga,Hector,
11756,Effect of Ivermectin on Time to Resolution of Symptoms Among Adults With Mild COVID-19,Dávalos,Diana M,ur.0651561367.03
11724,"Post–COVID Conditions Among Adult COVID-19 Survivors Aged 18–64 and ≥65 Years — United States, March 2020–November 2021",Bull-Otterson,Lara,ur.01074740164.32
11724,"Post–COVID Conditions Among Adult COVID-19 Survivors Aged 18–64 and ≥65 Years — United States, March 2020–November 2021",Adjei,Stacey,ur.010130345357.28
11724,"Post–COVID Conditions Among Adult COVID-19 Survivors Aged 18–64 and ≥65 Years — United States, March 2020–November 2021",Boehmer,Tegan K.,ur.01033040015.24
11724,"Post–COVID Conditions Among Adult COVID-19 Survivors Aged 18–64 and ≥65 Years — United States, March 2020–November 2021",Baca,Sarah,ur.011127663030.05
11724,"Post–COVID Conditions Among Adult COVID-19 Survivors Aged 18–64 and ≥65 Years — United States, March 2020–November 2021",Gray,Simone,ur.012524431766.19
11724,"Post–COVID Conditions Among Adult COVID-19 Survivors Aged 18–64 and ≥65 Years — United States, March 2020–November 2021",Saydah,Sharon,ur.01070035533.29
11724,"Post–COVID Conditions Among Adult COVID-19 Survivors Aged 18–64 and ≥65 Years — United States, March 2020–November 2021",Harris,Aaron M.,ur.01353376407.16
11695,"Covid-19 vaccines and treatments: we must have raw data, now",Godlee,Fiona,ur.0675461762.55
11695,"Covid-19 vaccines and treatments: we must have raw data, now",Doshi,Peter,ur.01332606320.34
11695,"Covid-19 vaccines and treatments: we must have raw data, now",Abbasi,Kamran,ur.0627346562.75
11672,"Absence of Apparent Transmission of SARS-CoV-2 from Two Stylists After Exposure at a Hair Salon with a Universal Face Covering Policy - Springfield, Missouri, May 2020.",Findley,Kendra,
11672,"Absence of Apparent Transmission of SARS-CoV-2 from Two Stylists After Exposure at a Hair Salon with a Universal Face Covering Policy - Springfield, Missouri, May 2020.",Walde,Charles,ur.07372362673.72
11672,"Absence of Apparent Transmission of SARS-CoV-2 from Two Stylists After Exposure at a Hair Salon with a Universal Face Covering Policy - Springfield, Missouri, May 2020.",Trotman,Robin,ur.0622261361.14
11672,"Absence of Apparent Transmission of SARS-CoV-2 from Two Stylists After Exposure at a Hair Salon with a Universal Face Covering Policy - Springfield, Missouri, May 2020.",Hendrix,M Joshua,ur.015377145367.75
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Russell,Neal,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Phe,Thong,ur.01227412620.40
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Aravkin,Aleskandr,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Fell,Frederick,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Ngoun,Chanpheaktra,ur.0667766457.53
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Ramdin,Tanusha,ur.01257307266.24
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Haines-Woodhouse,Georgina,ur.012721224103.21
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Berkley,James A,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Khorana,Meera,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Robles Aguilar,Gisela,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Stoeva,Temenuga,ur.01041612411.98
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Gray,Authia,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Chaurasia,Suman,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Bekker,Adrie,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Roca,Anna,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Thwaites,Guy,ur.01135151135.80
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Hay,Simon I,ur.01107433531.31
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Jacobs,Jan,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Olivas-Martinez,Antonio,ur.011735360564.05
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,De Luca,Maia,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Kostyanev,Tomislav,ur.0764316145.79
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Hopkins,Susan,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Hackett,Sean,ur.01110316643.55
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Lim,Cherry,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Chansamouth,Vilada,ur.01253507507.13
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Scott,John Anthony Gerard,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Raad,Mathieu,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Holm,Marianne,ur.0646623346.43
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Naghavi,Mohsen,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Stewardson,Andrew James,ur.0615561666.34
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Rosenthal,Victor Daniel,ur.01223265151.56
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Basnyat,Buddha,ur.01007546730.36
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Cunningham,Matthew,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Clotaire Donatien,Rafai,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Musila,Lilian A,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Sader,Helio S,ur.0600623436.15
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Turner,Claudia,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Bethou,Adhisivam,ur.01225052017.00
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Perrone,Carlo,ur.011352114634.09
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Velaphi,Sithembiso,ur.01210760225.04
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Seekaew,Samroeng,ur.014651057041.50
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Mussi-Pinhata,Marisa Marcia,ur.01327504072.11
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Dokova,Klara,ur.0576075123.46
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Saengchan,Weerawut,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Darboe,Saffiatou,ur.0765737235.67
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Moore,Catrin,ur.012056061132.23
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Eckmanns,Tim,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,van Doorn,H Rogier,ur.01076204103.30
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Krapp,Fiorella,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Bukosia,James,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Forrest,Karen,ur.016515552341.71
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Krumkamp,Ralf,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,McManigal,Barney,ur.010362324616.49
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Han,Chieh,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Eibach,Daniel,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Zheng,Peng,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Boonkasidecha,Suppawat,ur.01307471674.29
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,May,Jürgen,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Nangia,Sushma,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Achalapong,Sureeruk,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Schnall,Jesse,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Khusuwan,Suwimon,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Emami,Amir,ur.01100245517.42
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Ma,Jianing,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Manoharan,Anand,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Walsh,Timothy,ur.015230634637.87
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Bender,Rose,ur.011413467404.78
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Naidu,Ravi Narayan,ur.014647620231.10
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Chiurchiù,Sara,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Young Sharma,Tracey E M W,ur.016527241464.84
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Rao,Puja,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Chipeta,Michael Give,ur.015714341317.94
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Yu,Kalvin C,ur.014131661257.44
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Sartorius,Benn,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Vu,Huong,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Riddell,Amy,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Kashef Hamadani,Bahar H,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Ochoa,Theresa J,
11564,Global burden of bacterial antimicrobial resistance in 2019: a systematic analysis,Ortiz-Brizuela,Edgar,ur.01267630731.52
